"carat";"color";"x";"y";"z";"price"
0,33;"D";4,41;4,44;2,72;608
0,33;"D";4,4;4,44;2,77;608
0,33;"D";4,41;4,46;2,68;608
0,33;"D";4,44;4,46;2,73;608
0,33;"D";4,39;4,43;2,77;608
0,33;"D";4,41;4,45;2,78;608
0,28;"D";4,2;4,23;2,6;608
0,28;"E";4,31;4,34;2,54;608
0,29;"F";4,31;4,35;2,59;609
0,29;"E";4,29;4,31;2,56;609
1,32;"F";7,05;7,1;4,29;6541
1,18;"F";6,75;6,67;4,18;6542
1,03;"F";6,35;6,38;4,07;6543
1,03;"F";6,6;6,69;3,93;6543
1,27;"E";7,03;6,92;4,31;6543
1,27;"F";6,9;6,86;4,32;6543
1,05;"F";6,48;6,52;4,03;6545
0,63;"D";5,47;5,5;3,43;6549
1,01;"E";6,34;6,42;4,01;6552
1;"F";6,57;6,59;3,8;6552
1,52;"F";7,47;7,36;4,5;6554
1,23;"D";7,01;6,96;4,25;6557
1,3;"F";7;6,96;4,34;6559
1,07;"E";6,57;6,62;4,05;6561
1,01;"D";6,42;6,46;3,85;6563
1,13;"E";6,66;6,69;4,15;6563
1,11;"E";6,58;6,6;4,11;6563
1,01;"D";6,26;6,34;3,94;6563
1,06;"D";6,58;6,55;4,04;6565
1,28;"F";6,9;7,03;4,39;6566
1;"D";6,41;6,45;3,85;6568
1,01;"E";6,45;6,49;3,91;6577
1,01;"D";6,36;6,41;4,02;6579
1,11;"D";6,77;6,7;4,01;6579
1,02;"E";6,34;6,29;3,99;6580
1,02;"E";6,51;6,42;3,98;6580
1;"F";6,42;6,39;3,95;6580
1,02;"E";6,37;6,43;4,05;6582
1,05;"E";6,51;6,46;4,12;6586
1,01;"F";6,39;6,43;3,95;6587
1,07;"D";6,61;6,64;4,02;6587
1,11;"F";6,62;6,49;4,15;6589
1,51;"D";7,19;7,08;4,72;6596
1,36;"F";7,05;7,1;4,45;6597
1,02;"D";6,41;6,47;4,01;6597
1,02;"F";6,4;6,37;4,04;6597
1,02;"F";6,5;6,42;4,05;6597
1,02;"F";6,54;6,42;3,97;6597
1,01;"F";6,46;6,48;3,88;6598
1;"E";6,38;6,44;3,95;6600
1;"E";6,31;6,38;3,98;6600
1;"E";6,32;6,36;3,98;6600
1;"E";6,43;6,43;3,89;6600
1;"E";6,39;6,42;3,94;6600
1;"E";6,34;6,37;3,99;6600
1;"E";6,38;6,41;3,95;6600
1;"E";6,34;6,38;3,95;6600
1,2;"D";6,7;6,75;4,23;6602
1,2;"F";6,9;6,86;4,14;6604
1,04;"F";6,34;6,43;4,07;6606
1,01;"E";6,43;6,39;4;6606
1,01;"E";6,71;6,66;3,79;6606
1,01;"E";6,46;6,43;3,92;6606
1,01;"E";6,44;6,4;4,01;6606
1,01;"E";6,36;6,3;3,98;6606
1,22;"D";6,96;7,08;4,14;6607
0,63;"D";5,5;5,47;3,43;6607
1;"F";6,48;6,39;3,97;6608
1;"F";6,4;6,33;3,99;6608
1,03;"D";6,48;6,54;3,99;6610
1,02;"E";6,52;6,58;3,88;6612
1,01;"D";6,36;6,43;3,91;6612
1,02;"F";6,44;6,47;4,05;6614
1;"F";6,36;6,43;3,91;6619
1,2;"D";6,81;6,88;4,22;6619
1,1;"F";6,66;6,69;4,11;6621
1,01;"E";6,52;6,57;3,92;6622
1,08;"D";6,62;6,51;4,12;6623
1,01;"F";6,34;6,44;3,95;6626
1,02;"F";6,54;6,46;4,02;6626
1,06;"F";6,54;6,5;4,09;6627
1,01;"D";6,37;6,41;3,97;6630
1,02;"F";6,56;6,6;3,94;6632
1,2;"D";6,81;6,84;4,16;6636
1;"F";6,41;6,36;3,95;6640
1;"F";6,57;6,39;3,92;6640
1,01;"F";6,5;6,56;3,96;6649
1,01;"F";6,6;6,49;4,04;6651
1,02;"F";6,4;6,45;4,01;6652
0,91;"D";6,16;6,19;3,85;6652
1,2;"E";6,84;6,79;4,08;6653
1,04;"F";6,49;6,4;4,12;6653
1,2;"E";6,82;6,75;4,19;6653
1,26;"F";6,99;6,91;4,26;6657
1,02;"F";6,34;6,41;4,03;6659
1,21;"F";6,87;6,85;4,19;6659
1,21;"F";6,96;6,91;4,16;6659
1,32;"F";7,1;7,05;4,29;6660
1,03;"F";6,47;6,49;4;6662
1,03;"F";6,38;6,35;4,07;6662
1,03;"F";6,58;6,56;3,99;6662
1;"D";6,42;6,34;3,99;6664
1,01;"E";6,38;6,44;3,97;6666
1,01;"E";6,36;6,39;4,01;6666
1,01;"E";6,31;6,36;3,97;6666
1,01;"E";6,34;6,36;4,03;6666
1,01;"E";6,31;6,37;4,02;6666
0,31;"E";4,42;4,45;2,64;421
0,32;"F";4,34;4,38;2,75;421
0,32;"F";4,37;4,41;2,75;421
0,32;"F";4,35;4,37;2,77;421
0,3;"E";4,29;4,33;2,66;421
0,31;"F";4,45;4,49;2,63;609
0,3;"F";4,28;4,31;2,66;609
0,3;"F";4,35;4,37;2,67;609
0,3;"F";4,34;4,37;2,64;609
0,3;"D";4,31;4,34;2,72;610
0,31;"E";4,29;4,33;2,76;610
0,32;"F";4,41;4,45;2,7;610
0,3;"D";4,32;4,34;2,65;610
0,3;"D";4,22;4,27;2,73;610
0,3;"D";4,39;4,42;2,65;610
0,23;"D";3,93;3,98;2,43;611
0,4;"E";4,88;4,94;2,88;611
0,4;"E";4,75;4,83;2,95;611
0,28;"E";4,22;4,25;2,6;612
1,01;"E";6,44;6,46;4;6666
1,01;"E";6,47;6,51;3,92;6666
1,33;"F";7,13;7,17;4,28;6668
1,06;"E";6,66;6,71;3,95;6669
1,25;"E";6,83;6,88;4,27;6670
1,01;"E";6,41;6,33;3,9;6670
1,01;"F";6,5;6,56;3,94;6672
1,06;"F";6,58;6,53;4,05;6673
1,01;"F";6,52;6,45;3,91;6674
1,13;"E";6,65;6,81;4,15;6674
0,8;"F";5,99;6,05;3,66;6674
1,31;"F";7,05;6,98;4,4;6676
1,01;"F";6,28;6,36;4,04;6679
1,13;"E";6,69;6,66;4,15;6682
2,01;"F";7,93;7,91;5,07;6686
0,9;"D";6,2;6,26;3,81;6689
1,04;"F";6,48;6,53;4,04;6692
1;"F";6,45;6,42;3,95;6692
1,01;"E";6,49;6,45;3,91;6697
1;"F";6,32;6,37;4,01;6701
1,01;"F";6,52;6,47;3,95;6702
1,2;"E";6,91;6,83;4,19;6703
1,02;"E";6,58;6,61;4;6704
1,01;"F";6,43;6,39;3,95;6707
1,21;"F";6,95;7;4,14;6708
1,1;"F";6,56;6,6;4,08;6708
1,21;"E";6,65;6,59;4,25;6708
1,23;"D";6,78;6,81;4,23;6710
1,01;"F";6,3;6,34;4,02;6714
1,01;"E";6,36;6,4;4,01;6714
1,06;"E";6,49;6,52;4,05;6716
1,01;"F";6,47;6,54;3,97;6719
1;"E";6,36;6,32;3,98;6720
1;"E";6,38;6,34;3,95;6720
1;"E";6,49;6,46;3,91;6720
1;"E";6,44;6,38;3,95;6720
1;"E";6,37;6,34;3,99;6720
1;"E";6,42;6,39;3,94;6720
1;"E";6,38;6,31;3,98;6720
1;"E";6,43;6,43;3,89;6720
1;"E";6,42;6,39;3,98;6720
1,04;"F";6,43;6,34;4,07;6727
1;"E";6,35;6,38;3,94;6732
1,02;"E";6,59;6,64;3,86;6732
1,02;"E";6,38;6,44;4,02;6732
1,03;"F";6,62;6,56;3,97;6733
1,01;"D";6,43;6,36;3,91;6733
1,02;"F";6,47;6,44;4,05;6734
1,11;"E";6,62;6,63;4,13;6737
1,01;"D";6,35;6,41;4,01;6738
1,2;"D";6,88;6,81;4,22;6740
1,2;"E";6,75;6,71;4,21;6742
1,1;"E";6,65;6,7;4,09;6743
1;"D";6,52;6,57;3,9;6745
1,03;"F";6,48;6,43;4,03;6751
1,37;"E";7,25;7,19;4,4;6751
1,02;"E";6,37;6,47;4,04;6752
2,03;"F";7,89;7,86;5,16;6753
1,01;"E";6,43;6,49;3,98;6754
1,16;"E";6,74;6,79;4,19;6755
1,01;"F";6,33;6,28;4,08;6759
1;"D";6,31;6,38;3,97;6762
1,02;"E";6,61;6,51;3,88;6762
1,29;"F";7;7,07;4,27;6762
1,04;"E";6,68;6,64;3,9;6765
1,16;"F";6,68;6,73;4,2;6768
0,97;"F";6,53;6,49;3,78;6768
1,01;"F";6,37;6,41;3,98;6770
1,01;"E";6,22;6,37;4,03;6771
1,01;"F";6,39;6,46;3,96;6773
1,02;"F";6,45;6,4;4,01;6773
1,2;"F";6,96;6,81;4,2;6774
1;"E";6,37;6,41;4,03;6776
1,1;"E";6,61;6,67;4,11;6776
1;"D";6,41;6,39;3,89;6776
1;"D";6,37;6,32;4,03;6776
1,25;"D";6,9;6,93;4,28;6779
1,04;"F";6,45;6,49;3,99;6782
1,03;"F";6,49;6,47;4;6783
1,02;"D";6,54;6,61;3,93;6785
1,02;"F";6,45;6,51;3,97;6785
1,01;"E";6,46;6,44;4;6787
1,01;"E";6,44;6,38;3,97;6787
1,01;"E";6,36;6,34;4,03;6787
1,01;"E";6,51;6,47;3,92;6787
1,01;"E";6,36;6,31;3,97;6787
1,01;"E";6,37;6,31;4,02;6787
1,01;"E";6,38;6,35;4,02;6787
1,01;"F";6,4;6,35;4,02;6787
1,01;"E";6,39;6,36;4,01;6787
1,01;"F";6,48;6,45;3,94;6787
1,01;"F";6,47;6,45;4;6787
1,01;"F";6,46;6,42;4;6787
1,33;"F";7,17;7,13;4,28;6790
1,01;"D";6,35;6,38;4,03;6794
1,01;"F";6,56;6,6;3,88;6794
1,01;"F";6,56;6,5;3,94;6794
1,02;"D";6,22;6,28;4,04;6797
1,11;"E";6,64;6,72;4,08;6800
1,05;"E";6,48;6,53;4,01;6803
1;"F";6,4;6,35;3,99;6804
0,9;"E";6,11;6,02;3,86;6804
1,35;"F";7,08;7;4,42;6804
1,24;"D";6,9;6,87;4,26;6805
0,28;"E";4,25;4,26;2,59;612
0,3;"E";4,32;4,35;2,63;612
0,41;"F";4,75;4,77;2,98;612
0,28;"F";4,23;4,26;2,64;612
0,28;"F";4,22;4,26;2,61;612
0,28;"E";4,22;4,25;2,57;612
0,32;"E";4,41;4,46;2,72;612
0,3;"F";4,31;4,34;2,66;612
0,3;"F";4,31;4,35;2,69;612
0,3;"F";4,31;4,33;2,67;612
0,3;"F";4,3;4,32;2,67;612
0,41;"F";4,78;4,8;2,95;612
0,41;"F";4,77;4,81;2,97;612
0,28;"E";4,09;4,12;2,65;612
0,34;"E";4,48;4,45;2,77;612
0,34;"E";4,51;4,47;2,77;612
0,32;"D";4,38;4,36;2,77;612
1,01;"E";6,46;6,47;3,91;6806
1,05;"F";6,45;6,48;4,06;6808
1,2;"E";6,83;6,88;4,18;6809
1,03;"F";6,49;6,51;3,99;6809
1,1;"F";6,63;6,73;4,1;6810
1,05;"F";6,54;6,58;4,04;6810
1,52;"D";7,36;7,29;4,57;6810
1,28;"D";6,96;7,09;4,3;6811
1,58;"F";7,43;7,38;4,68;6813
1,04;"D";6,49;6,45;4,01;6814
1,04;"F";6,53;6,48;4,04;6814
1,17;"E";6,75;6,68;4,33;6814
1,02;"E";6,36;6,41;3,99;6816
1;"F";6,3;6,39;4,02;6818
1,74;"F";7,88;7,82;4,7;6821
1,13;"F";6,81;6,76;4,06;6822
1;"E";6,28;6,42;3,85;6822
1,06;"F";6,53;6,58;4,08;6823
1,01;"F";6,52;6,57;3,92;6825
1,01;"F";6,42;6,49;3,95;6825
1,01;"D";6,44;6,41;3,92;6827
1,07;"F";6,83;6,79;3,92;6828
1,17;"F";6,77;6,82;4,15;6828
1,32;"E";6,96;6,88;4,41;6830
1,02;"D";6,42;6,45;4,1;6830
0,9;"F";6,17;6,19;3,85;6830
1,23;"D";6,81;6,78;4,23;6833
0,8;"D";5,85;5,87;3,71;6834
1,06;"E";6,52;6,49;4,05;6838
1,24;"D";6,87;6,91;4,23;6840
1;"F";6,29;6,36;4,04;6841
1;"F";6,38;6,45;3,92;6841
1,01;"E";6,31;6,34;4,04;6843
1,01;"E";6,36;6,41;3,97;6843
1,03;"D";6,57;6,62;3,93;6848
1,09;"E";6,65;6,58;4,09;6849
1,09;"E";6,52;6,58;4,11;6852
1,02;"E";6,44;6,38;4,02;6854
1,02;"E";6,64;6,59;3,86;6854
1,02;"E";6,55;6,49;4,05;6854
1,06;"D";6,53;6,6;4,1;6856
1,19;"D";6,77;6,82;4,21;6857
1,12;"F";6,73;6,67;4,08;6858
1;"E";6,41;6,46;3,97;6859
1,35;"E";7,01;7,05;4,41;6860
1;"E";6,47;6,44;3,99;6860
1,21;"E";6,65;6,77;4,27;6861
1,11;"F";6,58;6,62;4,14;6863
1,02;"D";6,55;6,57;3,96;6863
1,02;"F";6,22;6,28;4,05;6863
1,05;"E";6,44;6,56;4,04;6865
1;"D";6,57;6,52;3,9;6868
1;"E";6,4;6,36;4,01;6871
1;"E";6,46;6,41;3,99;6871
0,9;"D";6,11;6,15;3,84;6872
1,2;"F";6,65;6,74;4,25;6872
1,09;"F";6,63;6,66;4,08;6872
1,24;"F";6,86;6,9;4,24;6874
1,24;"E";7,07;6,99;4,2;6875
1;"E";6,49;6,53;3,84;6875
1;"D";6,33;6,39;3,98;6881
1;"F";6,33;6,42;3,96;6883
1,08;"F";6,58;6,63;4,08;6884
1,07;"F";6,62;6,56;3,99;6885
1,21;"E";6,83;6,76;4,21;6887
1,22;"F";6,86;6,83;4,23;6887
0,97;"F";6,49;6,53;3,78;6889
0,9;"E";6,1;6,12;3,89;6892
1,16;"E";6,72;6,76;4,17;6896
1,6;"F";7,51;7,46;4,63;6899
1;"F";6,45;6,36;3,89;6899
1,01;"F";6,59;6,55;3,89;6900
1,55;"E";7,44;7,37;4,61;6901
1,03;"F";6,4;6,48;3,99;6902
1,01;"D";6,37;6,43;3,98;6905
1,01;"D";6,47;6,57;3,94;6905
1,04;"F";6,49;6,45;3,99;6906
1,01;"F";6,41;6,46;3,99;6907
1,04;"F";6,55;6,51;4,04;6908
1,02;"D";6,61;6,54;3,93;6909
1,02;"D";6,38;6,33;4,03;6909
1;"F";6,42;6,45;3,87;6910
1,02;"F";6,36;6,41;4,01;6911
1,19;"E";6,81;6,83;4,18;6911
1,01;"D";6,28;6,35;3,9;6912
1,02;"E";6,54;6,59;3,94;6915
1,04;"D";6,5;6,53;3,96;6915
1,26;"F";6,89;6,84;4,28;6915
1,26;"F";7,05;6,98;4,25;6922
1,5;"E";7,26;7,15;4,67;6922
1,03;"F";6,52;6,49;4,05;6922
1,03;"E";6,42;6,36;4,02;6922
1,03;"F";6,56;6,51;4;6922
1,01;"F";6,51;6,45;3,98;6923
1,12;"F";6,63;6,69;4,13;6925
1,12;"F";6,59;6,61;4,21;6925
1;"F";6,41;6,49;3,99;6927
1,15;"E";6,65;6,68;4,19;6929
1,05;"E";6,5;6,54;4,05;6930
1,22;"F";6,78;6,83;4,25;6932
1,01;"F";6,31;6,36;4,03;6932
1,05;"F";6,48;6,45;4,06;6933
1,51;"D";7,4;7,36;4,52;6934
1,29;"D";7,06;6,99;4,17;6935
1,28;"D";7,09;6,96;4,3;6936
1;"D";6,4;6,42;3,92;6937
1,19;"E";6,9;7;3,99;6937
1,15;"D";6,69;6,64;4,2;6942
1,01;"F";6,51;6,54;3,95;6944
1,06;"F";6,58;6,53;4,08;6947
1,2;"F";6,63;6,57;4,18;6955
1,01;"E";6,35;6,39;3,99;6956
1,01;"E";6,44;6,5;3,97;6956
1;"F";6,29;6,35;3,97;6957
1;"E";6,52;6,54;3,8;6958
1,72;"F";7,71;7,8;4,69;6962
1,11;"D";6,68;6,64;4,13;6962
1,33;"E";6,99;7,03;4,38;6963
1,21;"E";6,77;6,74;4,21;6963
1,24;"D";6,91;6,87;4,23;6965
1,01;"E";6,49;6,46;3,97;6968
1,01;"E";6,34;6,31;4,04;6968
1,01;"E";6,41;6,36;3,97;6968
1,39;"F";7,05;7,08;4,51;6969
0,32;"D";4,4;4,38;2,71;612
0,32;"D";4,5;4,47;2,67;612
0,32;"D";4,33;4,31;2,76;612
0,34;"E";4,5;4,47;2,8;612
0,34;"E";4,57;4,55;2,73;612
0,34;"E";4,54;4,5;2,79;612
0,34;"E";4,52;4,49;2,77;612
0,34;"E";4,46;4,42;2,77;612
0,34;"E";4,46;4,43;2,78;612
0,34;"E";4,46;4,43;2,83;612
0,34;"E";4,48;4,45;2,81;612
0,32;"D";4,42;4,38;2,72;612
0,32;"D";4,41;4,39;2,69;612
0,32;"D";4,46;4,4;2,65;612
0,32;"D";4,34;4,33;2,76;612
0,32;"D";4,38;4,35;2,74;612
0,32;"D";4,4;4,38;2,74;612
0,32;"D";4,4;4,38;2,75;612
0,34;"E";4,59;4,55;2,71;612
1,2;"E";6,61;6,67;4,25;6969
1,22;"D";6,88;6,82;4,24;6969
1,71;"F";7,6;7,49;4,81;6971
1,56;"F";7,35;7,28;4,66;6971
1,2;"F";6,74;6,72;4,22;6973
1,02;"D";6,35;6,44;4,01;6974
1,03;"D";6,62;6,57;3,93;6974
1,06;"D";6,6;6,53;4,1;6981
1,2;"F";6,75;6,82;4,2;6985
1,1;"F";6,65;6,71;4,08;6987
1,41;"D";7,19;7,15;4,38;6988
1;"E";6,47;6,44;3,97;6989
1,09;"F";6,66;6,7;4,1;6990
1,58;"F";7,54;7,51;4,57;6990
1,01;"E";6,46;6,38;3,98;6996
1,01;"E";6,39;6,45;3,99;6997
1,01;"D";6,28;6,35;3,92;6998
1,01;"F";6,32;6,39;3,99;6999
1,01;"D";6,49;6,52;3,89;6999
1,01;"F";6,32;6,35;4,01;6999
1,01;"F";6,44;6,52;3,97;6999
1,01;"D";6,35;6,39;4,02;6999
1,24;"F";6,9;6,86;4,24;7000
1,01;"D";6,45;6,51;3,93;7001
1,01;"F";6,27;6,33;4,01;7001
1,01;"F";6,18;6,27;4,1;7001
1,3;"D";7;7,05;4,23;7002
1;"E";6,43;6,47;3,95;7002
1,16;"F";6,71;6,65;4,19;7003
0,91;"E";6,24;6,2;3,8;7006
1,01;"E";6,43;6,37;3,96;7013
1,01;"F";6,45;6,49;4;7014
1,04;"F";6,51;6,56;4,01;7015
1;"F";6,65;6,62;3,75;7016
1,01;"F";6,45;6,41;3,91;7017
1,2;"E";6,8;6,82;4,22;7018
1,04;"E";6,56;6,51;4,08;7019
2,11;"F";7,88;7,83;5,31;7019
1,27;"E";7;7,02;4,26;7023
1,05;"F";6,47;6,5;4,06;7025
1;"D";6,4;6,46;3,9;7026
1,02;"F";6,46;6,44;4;7026
1,01;"D";6,57;6,47;3,94;7032
1,01;"D";6,43;6,37;3,98;7032
1,04;"F";6,59;6,63;3,97;7035
1,02;"F";6,41;6,36;4,01;7037
1,01;"F";6,45;6,51;3,96;7037
1,32;"E";7,03;6,97;4,39;7037
1,19;"E";6,83;6,81;4,18;7037
1,01;"E";6,38;6,42;3,98;7039
1,04;"D";6,53;6,5;3,96;7041
1,3;"D";6,98;6,91;4,27;7044
1,04;"E";6,54;6,56;4;7047
1,12;"F";6,61;6,59;4,21;7051
1,5;"F";7,13;7,05;4,59;7056
1;"F";6,42;6,35;3,96;7056
1;"F";6,53;6,48;3,58;7056
1;"F";6,53;6,48;3,85;7056
1;"F";6,39;6,34;3,99;7056
1,01;"F";6,44;6,42;3,97;7056
1,05;"E";6,54;6,5;4,05;7056
1,5;"F";7,15;7,09;4,65;7056
1;"F";6,42;6,39;3,95;7056
1,5;"F";7,31;7,24;4,54;7056
1,01;"F";6,36;6,31;4,03;7059
1,22;"F";6,83;6,78;4,25;7059
1,01;"F";6,41;6,32;3,98;7062
1,19;"E";7;6,9;3,99;7064
1,13;"D";6,69;6,74;4,12;7066
1,02;"F";6,35;6,39;4,06;7068
1;"F";6,54;6,51;3,85;7072
1,2;"E";6,78;6,84;4,24;7074
1,06;"F";6,57;6,6;4,02;7075
1,5;"D";7,54;7,46;4,47;7076
1,02;"F";6,47;6,5;4,02;7078
1,06;"E";6,57;6,53;4;7079
1,01;"F";6,36;6,41;3,99;7079
1,32;"F";7,11;7,05;4,36;7079
1,08;"F";6,55;6,47;4,09;7079
1;"D";6,77;6,71;4,38;7083
1;"E";6,29;6,26;4,02;7084
1,22;"E";6,88;6,92;4,26;7085
1,18;"D";6,76;6,8;4,2;7087
1,21;"E";6,87;6,81;4,26;7088
1,72;"F";7,8;7,71;4,69;7089
1,33;"E";7,03;6,99;4,38;7090
1,02;"F";6,53;6,61;3,99;7091
1,13;"F";6,61;6,68;4,09;7092
1,18;"D";6,8;6,84;4,21;7093
1,01;"E";6,47;6,44;3,9;7094
1,01;"E";6,48;6,58;3,98;7094
1,16;"F";6,97;6,84;3,99;7094
1;"E";6,38;6,32;4;7096
1,2;"E";6,67;6,61;4,25;7096
1,39;"F";7,08;7,05;4,51;7096
1,01;"F";6,38;6,43;3,98;7098
1,63;"F";7,5;7,57;4,68;7100
1,02;"D";6,44;6,35;4,01;7101
1,03;"D";6,39;6,44;4,06;7102
1,14;"D";6,7;6,85;4,08;7106
1,01;"F";6,32;6,34;4;7107
1,08;"F";6,58;6,64;4,09;7110
1;"D";6,36;6,4;4,02;7114
1,2;"F";6,76;6,8;4,23;7114
1;"F";6,37;6,4;4;7114
1,1;"F";6,71;6,65;4,08;7115
1,07;"F";6,57;6,59;4,08;7118
1,02;"D";6,49;6,4;4,04;7118
0,94;"F";6,29;6,33;3,86;7120
1,01;"F";6,38;6,48;4;7122
1,06;"E";6,57;6,53;4,02;7123
1,59;"F";7,49;7,45;4,64;7123
1,29;"F";6,95;7,01;4,32;7126
1,01;"F";6,52;6,44;3,97;7127
1,01;"F";6,35;6,32;4,01;7127
1,01;"D";6,52;6,49;3,89;7127
1,01;"E";6,25;6,23;3,98;7127
1,01;"D";6,39;6,35;4,02;7127
1,01;"F";6,39;6,36;3,98;7127
1,3;"D";7,05;7;4,23;7130
0,91;"E";6,24;6,2;3,8;7131
1,01;"F";6,31;6,38;4,05;7135
0,32;"D";4,46;4,43;2,73;612
0,3;"F";4,2;4,25;2,71;613
0,3;"F";4,22;4,26;2,72;613
0,32;"F";4,45;4,48;2,64;613
0,37;"E";4,66;4,68;2,85;613
0,3;"F";4,19;4,21;2,77;613
0,5;"F";4,87;4,79;3,43;613
0,5;"F";4,94;4,82;3,35;613
0,26;"E";4,07;4,1;2,57;614
0,39;"E";4,74;4,77;2,9;614
0,3;"D";4,35;4,32;2,55;614
1,03;"F";6,49;6,54;4,02;7137
1,23;"E";7;7,05;4,16;7143
1;"E";6,36;6,4;4,02;7145
1,12;"D";6,65;6,68;4,08;7145
1;"D";6,35;6,31;3,89;7146
1,06;"D";6,68;6,71;3,99;7149
0,92;"D";6,11;6,22;3,87;7150
1,19;"E";6,93;6,95;4,11;7152
1,12;"D";6,75;6,78;4,09;7153
1,05;"F";6,5;6,47;4,06;7154
1,22;"F";6,85;6,74;4,28;7154
1,36;"F";7,08;7,11;4,4;7157
1,55;"E";7,66;7,57;4,46;7161
1,24;"F";6,94;6,89;4,26;7162
1;"E";6,43;6,42;3,83;7168
1;"E";6,41;6,38;3,92;7168
1;"E";6,25;6,22;3,93;7168
1;"F";6,5;6,45;3,93;7168
1,1;"F";6,56;6,59;4,13;7174
1,02;"F";6,39;6,54;4;7175
1,04;"E";6,56;6,54;4;7175
1;"E";6,38;6,45;4,01;7177
1;"F";6,46;6,51;3,98;7177
1,11;"F";6,68;6,63;4,08;7179
1,5;"E";7,29;7,22;4,46;7182
1,07;"E";6,64;6,62;3,98;7190
1;"E";6,48;6,43;3,87;7190
1,2;"D";6,81;6,86;4,15;7191
1,03;"E";6,53;6,47;3,98;7192
1,01;"E";6,43;6,47;3,91;7195
1,02;"F";6,61;6,52;3,97;7197
1,02;"F";6,39;6,35;4,06;7197
1,02;"F";6,64;6,59;3,83;7197
1,36;"F";7,36;7,31;4,22;7197
1,01;"E";6,43;6,46;3,97;7198
1;"D";6,34;6,31;4,04;7200
1,21;"E";6,79;6,82;4,26;7203
1;"F";6,4;6,51;3,9;7204
1;"F";6,45;6,32;3,95;7204
1,04;"F";6,45;6,5;4,08;7207
1,51;"F";7,15;7,26;4,59;7208
1,04;"E";6,49;6,53;4,02;7208
1,01;"F";6,35;6,41;4,03;7209
1,15;"D";6,83;6,76;4,15;7213
0,9;"E";6,06;6,11;3,86;7214
1,41;"F";7,17;7,2;4,41;7215
1,22;"E";6,92;6,88;4,26;7215
1,18;"D";6,8;6,76;4,2;7216
1,11;"E";6,66;6,68;4,14;7218
1,04;"D";6,5;6,52;4,03;7220
1;"E";6,19;6,24;4,06;7226
1,01;"F";6,48;6,45;3,98;7229
1,63;"F";7,57;7,5;4,68;7229
1,34;"D";6,99;7,03;4,37;7230
0,85;"D";6,05;6,11;3,77;7230
1,21;"E";6,82;6,86;4,26;7231
1,07;"F";6,52;6,49;4,06;7232
1,03;"F";6,47;6,51;4,04;7233
1,01;"E";6,36;6,38;4,04;7234
1,09;"F";6,68;6,65;4,08;7238
1,01;"F";6,47;6,43;3,98;7240
1,07;"E";6,53;6,61;4,06;7240
1,01;"E";6,57;6,51;3,88;7240
1,01;"E";6,53;6,5;3,94;7240
1,01;"E";6,53;6,49;3,86;7240
1,01;"F";6,48;6,39;4;7240
1;"F";6,4;6,37;4;7244
1,05;"F";6,5;6,46;4,04;7244
1,07;"E";6,49;6,54;4,11;7250
1,03;"E";6,4;6,45;4,07;7251
1,02;"E";6,52;6,65;3,88;7253
1,21;"F";6,82;6,79;4,19;7257
1,02;"D";6,37;6,42;4,02;7257
1,02;"F";6,38;6,44;3,97;7257
1,01;"F";6,34;6,44;4,01;7258
2;"F";7,99;7,82;5,14;7258
1;"E";6,41;6,44;3,98;7260
1;"E";6,32;6,35;4,03;7260
1,25;"E";6,98;7,02;4,26;7260
1,22;"E";6,78;6,8;4,25;7262
1,1;"F";6,5;6,59;4,1;7272
1,51;"E";7,27;7,18;4,53;7272
1,23;"E";7,05;7;4,16;7274
1,2;"E";6,86;6,8;4,16;7274
1,06;"E";6,52;6,56;4,01;7275
1,06;"E";6,54;6,58;4,06;7275
1,14;"F";6,71;6,64;4,14;7275
1,11;"F";6,73;6,66;4,04;7275
1,05;"F";6,62;6,74;4,02;7276
1,01;"F";6,43;6,45;3,94;7277
1,02;"E";6,29;6,4;4,04;7277
1,01;"D";6,33;6,4;4;7278
1;"D";6,46;6,42;3,93;7280
1,06;"D";6,71;6,68;3,99;7280
1;"D";6,46;6,49;3,87;7281
1;"D";6,44;6,49;3,88;7281
1,2;"F";6,92;6,85;4,14;7282
0,9;"E";6,11;6,21;3,87;7286
1,07;"F";6,58;6,62;4,06;7286
1,01;"E";6,67;6,6;3,93;7287
1,01;"E";6,44;6,48;3,97;7288
1,36;"E";7,09;7,2;4,41;7288
1,25;"E";6,86;6,89;4,28;7289
1,01;"E";6,5;6,54;3,88;7290
1,5;"F";7,15;7,11;4,57;7291
1,24;"D";7,27;7,11;4;7291
0,35;"E";4,5;4,56;2,77;614
0,35;"E";4,52;4,56;2,78;614
0,35;"E";4,53;4,56;2,83;614
0,35;"E";4,47;4,52;2,82;614
0,35;"E";4,49;4,52;2,79;614
0,35;"E";4,53;4,57;2,77;614
0,35;"E";4,48;4,52;2,83;614
0,3;"E";4,26;4,29;2,71;614
0,35;"E";4,53;4,58;2,72;614
0,35;"E";4,53;4,59;2,79;614
0,35;"E";4,52;4,57;2,76;614
0,3;"E";4,21;4,25;2,65;614
0,35;"E";4,54;4,57;2,78;614
0,35;"E";4,51;4,57;2,76;614
0,36;"E";4,59;4,62;2,76;615
0,3;"F";4,31;4,33;2,69;615
0,33;"D";4,52;4,46;2,73;615
0,32;"F";4,37;4,39;2,72;616
0,36;"F";4,62;4,57;2,81;616
1,14;"F";6,87;6,91;4,02;7293
1,01;"E";6,3;6,34;4,06;7293
